# text	start:end:type,...
团队前往现场开展调研	-
他加入了海椒计算所	4:9:ORG
他加入了红门河科技有限公司	4:13:ORG
高昂的成本需要控制	-
云谷社联合实验室完成系统升级	0:8:ORG
香江商业银行完成系统升级	0:6:ORG
章韵前往北墙湾并加入北墙商业银行	0:2:PER,4:7:LOC,10:16:ORG
这所大学今天开学	-
他加入了硕士数据研究院	4:11:ORG
陈金城精神广为流传	0:3:PER
报告由部门提交	-
连潘新科学院发布了新模型	0:6:ORG
你还小明天再说	-
货物已经抵达天地新城	6:10:LOC
晴冬园社科学院发布了新模型	0:7:ORG
项目位于上烟村附近	4:7:LOC
东阳智算中心发布了新模型	0:6:ORG
我们与统里数据研究院签署协议	3:10:ORG
报告由劲松东社计算所提交	3:10:ORG
小李明天参加会议	0:2:PER
报告由梅家智算中心提交	3:9:ORG
他从一街新村返回	2:6:LOC
我们联系了王节	5:7:PER
二路发布了最新通知	0:2:LOC
矿建数据研究院发布了新模型	0:7:ORG
会议由山本润子主持	3:7:PER
项目位于秀山县附近	4:7:LOC
他从法国巴黎返回	2:4:LOC,4:6:LOC
货物已经抵达岗贝村	6:9:LOC
团队前往光复路开展调研	4:7:LOC
天通苑北二中心医院发布了新模型	0:9:ORG
陆军正在组织训练	-
陆韬精神广为流传	0:2:PER
尖山产业集团发布了新模型	0:6:ORG
我们与紫荆北联合实验室签署协议	3:11:ORG
我们与新沂数据研究院签署协议	3:10:ORG
他加入了南木达科技有限公司	4:13:ORG
陆军正在组织训练	-
柳洪乡发布了最新通知	0:3:LOC
仲壬今天发表讲话	0:2:PER
记者采访了赵曙并发布报道	5:7:PER
我们与东华土家族苗族大学签署协议	3:12:ORG
团队前往莫坝乡开展调研	4:7:LOC
货物已经抵达俄国	6:8:LOC
梁家辉今天发表讲话	0:3:PER
唐昭宣帝前往靖江北路并加入新吉产业集团	0:4:PER,6:10:LOC,13:19:ORG
张任参加了项目评审	0:2:PER
党集数据研究院发布了新模型	0:7:ORG
他从刀告乡返回	2:5:LOC
我们与鱼珠人民政府签署协议	3:9:ORG
他加入了桂江科技有限公司	4:12:ORG
他加入了康勒科学院	4:9:ORG
报告由燕平大学提交	3:7:ORG
朱一新参加了项目评审	0:3:PER
他从石湾村返回	2:5:LOC
报告由东晁科学院提交	3:8:ORG
全民产业集团完成系统升级	0:6:ORG
项目位于大沽南路附近	4:8:LOC
我们与横泾人民政府签署协议	3:9:ORG
他加入了楠木智算中心	4:10:ORG
陶唐峪科技有限公司完成系统升级	0:9:ORG
洪山发布了最新通知	0:2:LOC
高桥克典前往万丰村并加入万丰产业集团	0:4:PER,6:9:LOC,12:18:ORG
货物已经抵达潞西市	6:9:LOC
报告由陶家湾产业集团提交	3:10:ORG
我们与青峰商业银行签署协议	3:9:ORG
我们与银星数据研究院签署协议	3:10:ORG
陈博生前往浙江德清县武康镇并加入浙江德清县武康科学院	0:3:PER,5:13:LOC,16:26:ORG
货物已经抵达港湾路	6:9:LOC
普安新村发布了最新通知	0:4:LOC
我们联系了阿法	5:7:PER
杜亚泉前往广东东莞市常平镇并加入古田三智算中心	0:3:PER,5:13:LOC,16:23:ORG
我们联系了艾县	5:7:PER
崂山西联合实验室完成系统升级	0:8:ORG
他从凤翔科技开发区返回	2:9:LOC
金贵人在技术团队工作	0:3:PER
我们与福中数据研究院签署协议	3:10:ORG
报告由豆庄科学院提交	3:8:ORG
报告由平遥古联合实验室提交	3:11:ORG
方殿元前往广河并加入广河计算所	0:3:PER,5:7:LOC,10:15:ORG
记者采访了许志安并发布报道	5:8:PER
他从西门村返回	2:5:LOC
季平参加了项目评审	0:2:PER
我们联系了刘巴	5:7:PER
他从沿河县返回	2:5:LOC
福建晋江市深沪科学院完成系统升级	0:10:ORG
姬满前往凌宵路并加入凌宵商业银行	0:2:PER,4:7:LOC,10:16:ORG
三岔计算所完成系统升级	0:5:ORG
项目位于湘江东路附近	4:8:LOC
喻林祥在技术团队工作	0:3:PER
小郎前往常张乡并加入常张产业集团	0:2:PER,4:7:LOC,10:16:ORG
吴献参加了项目评审	0:2:PER
他从法国巴黎返回	2:4:LOC,4:6:LOC
彭烈前往福善庄乡并加入福善庄计算所	0:2:PER,4:8:LOC,11:17:ORG
路由器出现故障	-
他加入了晋安计算所	4:9:ORG
团队前往萝卜田乡开展调研	4:8:LOC
所巷产业集团发布了新模型	0:6:ORG
研究生命起源	-
会议由雷晓丽主持	3:6:PER
他从双园村返回	2:5:LOC
货物已经抵达阁楼镇	6:9:LOC
他加入了香孜计算所	4:9:ORG
货物已经抵达香草村	6:9:LOC
我们与寨湾计算所签署协议	3:8:ORG
团队前往现场开展调研	-
他加入了曹湾科技有限公司	4:12:ORG
李存信今天发表讲话	0:3:PER
小权前往袍里乡并加入袍里智算中心	0:2:PER,4:7:LOC,10:16:ORG
货物已经抵达水西村	6:9:LOC
他从广义街返回	2:5:LOC
他从重庆北路返回	2:6:LOC
货物已经抵达三高农业示范区	6:13:LOC
记者采访了王亚樵并发布报道	5:8:PER
报告由马渡智算中心提交	3:9:ORG
记者采访了聂凤智并发布报道	5:8:PER
团队前往荆门市开展调研	4:7:LOC
团队前往沿河城开展调研	4:7:LOC
他从塔石瑶族水族乡返回	2:9:LOC
会议由秦牧主持	3:5:PER
他从南秀村返回	2:5:LOC
陈廷敬精神广为流传	0:3:PER
货物已经抵达尖垡村	6:9:LOC
靳玉砚前往黄山市并加入黄山科技有限公司	0:3:PER,5:8:LOC,11:19:ORG
报告由通县数据研究院提交	3:10:ORG
他加入了西体北科学院	4:10:ORG
项目位于魏村附近	4:6:LOC
小李明天参加会议	0:2:PER
包谷垴乡发布了最新通知	0:4:LOC
他加入了桂阳技术委员会	4:11:ORG
埔当数据研究院发布了新模型	0:7:ORG
团队前往天星村开展调研	4:7:LOC
李林甫前往秀新路并加入秀新中心医院	0:3:PER,5:8:LOC,11:17:ORG
团队前往三宫回族乡开展调研	4:9:LOC
我们与望云联合实验室签署协议	3:10:ORG
会议由满岛光主持	3:6:PER
韩家智算中心完成系统升级	0:6:ORG
他从兵港返回	2:4:LOC
我们与桐乡证券交易所签署协议	3:10:ORG
松多人民政府发布了新模型	0:6:ORG
我们与英塔木计算所签署协议	3:9:ORG
新华产业集团发布了新模型	0:6:ORG
他加入了只几梁人民政府	4:11:ORG
货物已经抵达西竖镇	6:9:LOC
团队前往现场开展调研	-
货物已经抵达官洲	6:8:LOC
报告由火瓦大学提交	3:7:ORG
七山数据研究院完成系统升级	0:7:ORG
山田凉介在技术团队工作	0:4:PER
患者服用药物控制症状	-
胡绳精神广为流传	0:2:PER
会议由王之佐主持	3:6:PER
琼孜乡发布了最新通知	0:3:LOC
会议由赵凤仪主持	3:6:PER
他从板樟山返回	2:5:LOC
我们与石湖证券交易所签署协议	3:10:ORG
他加入了后亭数据研究院	4:11:ORG
项目位于爱民路附近	4:7:LOC
广东东莞市厚街联合实验室发布了新模型	0:12:ORG
印第安纳产业集团完成系统升级	0:8:ORG
禾兴北路发布了最新通知	0:4:LOC
货物已经抵达上海青浦区金泽镇	6:14:LOC
货物已经抵达慧忠里第一社区	6:13:LOC
记者采访了胡钧并发布报道	5:7:PER
他从钓峰乡返回	2:5:LOC
记者采访了张贵人并发布报道	5:8:PER
邹鲁参加了项目评审	0:2:PER
报告由尚德商业银行提交	3:9:ORG
我们与竹杆人民医院签署协议	3:9:ORG
我们与长岛技术委员会签署协议	3:10:ORG
货物已经抵达杨汊湖小区	6:11:LOC
他加入了寒葱沟产业集团	4:11:ORG
货物已经抵达利州区	6:9:LOC
我们与新会技术委员会签署协议	3:10:ORG
我们联系了刘勋	5:7:PER
文村计算所完成系统升级	0:5:ORG
路由器出现网络故障	-
吴有性在技术团队工作	0:3:PER
报告由黄石口联合实验室提交	3:11:ORG
我们与嵊县科学院签署协议	3:8:ORG
项目位于马渡乡附近	4:7:LOC
陆军正在组织训练	-
姜武前往珠山并加入芦山科学院	0:2:PER,4:6:LOC,9:14:ORG
张家界商业银行发布了新模型	0:7:ORG
丰山商业银行完成系统升级	0:6:ORG
项目位于西白庙村附近	4:8:LOC
他从龙湖返回	2:4:LOC
团队前往金地格林小镇开展调研	4:10:LOC
我们与鹭洲数据研究院签署协议	3:10:ORG
项目位于东迁村附近	4:7:LOC
路由器出现故障	-
我们与金田数据研究院签署协议	3:10:ORG
我们与石州营联合实验室签署协议	3:11:ORG
货物已经抵达广济县	6:9:LOC
南京市长今天讲话	0:2:LOC
天通苑东一区发布了最新通知	0:6:LOC
团队前往呼玛路开展调研	4:7:LOC
峨堡人民政府完成系统升级	0:6:ORG
胡瑗今天发表讲话	0:2:PER
我们与界河口商业银行签署协议	3:10:ORG
货物已经抵达前州	6:8:LOC
陆军正在组织训练	-
货物已经抵达海鶄落村	6:10:LOC
大学毕业以后继续深造	-
我们与中山科学院签署协议	3:8:ORG
李旦前往下坂村并加入下坂人民政府	0:2:PER,4:7:LOC,10:16:ORG
朱勇均今天发表讲话	0:3:PER
他加入了钞库科技有限公司	4:12:ORG
报告由旧寨数据研究院提交	3:10:ORG
记者采访了杨综并发布报道	5:7:PER
陆军正在组织训练	-
万庄技术委员会发布了新模型	0:7:ORG
记者采访了朱全忠并发布报道	5:8:PER
何孟春前往田老庄乡并加入田老庄中心医院	0:3:PER,5:9:LOC,12:19:ORG
张西堡镇发布了最新通知	0:4:LOC
他从洞溪村返回	2:5:LOC
范滂前往竹园村并加入竹园产业集团	0:2:PER,4:7:LOC,10:16:ORG
大学毕业以后继续深造	-
他加入了后泉中心医院	4:10:ORG
会议由巫县主持	3:5:PER
他从和平里南街返回	2:7:LOC
记者采访了小毛并发布报道	5:7:PER
报告由锦尚商业银行提交	3:9:ORG
徐寿在技术团队工作	0:2:PER
他加入了玉林小人民医院	4:11:ORG
我们与沙坡科技有限公司签署协议	3:11:ORG
上华村发布了最新通知	0:3:LOC
他从薛下村乡返回	2:6:LOC
医院附近交通拥堵	-
货物已经抵达沙阳路社区	6:11:LOC
莱芜人民政府完成系统升级	0:6:ORG
北山根科技有限公司发布了新模型	0:9:ORG
施瓦辛格参加了项目评审	0:4:PER
他加入了阿巴拉契亚科技有限公司	4:15:ORG
刘敦桢前往通河新村并加入通河新智算中心	0:3:PER,5:9:LOC,12:19:ORG
我们与祖师庙证券交易所签署协议	3:11:ORG
红松数据研究院发布了新模型	0:7:ORG
我们联系了晋厉侯	5:8:PER
南京市长今天讲话	0:2:LOC
河蓬中心医院发布了新模型	0:6:ORG
货物已经抵达巴音村	6:9:LOC
团队前往永清二村开展调研	4:8:LOC
他加入了草堂商业银行	4:10:ORG
货物已经抵达赤多乡	6:9:LOC
鄱阳大学完成系统升级	0:4:ORG
患者服用药物控制症状	-
这所大学今天开学	-
货物已经抵达栖霞路	6:9:LOC
前山数据研究院发布了新模型	0:7:ORG
桥自湾乡发布了最新通知	0:4:LOC
李林甫精神广为流传	0:3:PER
刘永治今天发表讲话	0:3:PER
刘复基前往芽祖乡并加入芽祖科学院	0:3:PER,5:8:LOC,11:16:ORG
记者采访了卢志强并发布报道	5:8:PER
乔仁哈萨克族人民政府完成系统升级	0:10:ORG
项目位于掌礼村附近	4:7:LOC
吉祥科学院发布了新模型	0:5:ORG
藏经馆社大学发布了新模型	0:6:ORG
他加入了大刘各庄技术委员会	4:13:ORG
珠海证券交易所发布了新模型	0:7:ORG
李宗扬前往前州并加入前州证券交易所	0:3:PER,5:7:LOC,10:17:ORG
田间管理需要加强	-
通州市发布了最新通知	0:3:LOC
他从东湖村返回	2:5:LOC
我们联系了李锦	5:7:PER
团队前往彦张村开展调研	4:7:LOC
团队前往眉山地区开展调研	4:8:LOC
项目位于砖路附近	4:6:LOC
汪洋大海一望无际	-
吕宁思精神广为流传	0:3:PER
白荡海小人民政府完成系统升级	0:8:ORG
上北良村发布了最新通知	0:4:LOC
孙士毅前往旺达镇并加入香槟大学	0:3:PER,5:8:LOC,11:15:ORG
普通用户今天提交申请	-
记者采访了谭维维并发布报道	5:8:PER
会议由张缉主持	3:5:PER
他加入了桂花智算中心	4:10:ORG
团队前往田老庄乡开展调研	4:8:LOC
三宫回族联合实验室发布了新模型	0:9:ORG
研究生命起源	-
负责人参加了项目评审	-
吉雄人民政府发布了新模型	0:6:ORG
他加入了社山产业集团	4:10:ORG
刘昌赫精神广为流传	0:3:PER
我们联系了成吉思汗	5:9:PER
团队前往三好街开展调研	4:7:LOC
宿迁技术委员会发布了新模型	0:7:ORG
他加入了碁山产业集团	4:10:ORG
李钢前往桂平小区并加入桂平小智算中心	0:2:PER,4:8:LOC,11:18:ORG
交河产业集团完成系统升级	0:6:ORG
小洋科技有限公司完成系统升级	0:8:ORG
项目位于阜外大街附近	4:8:LOC
项目位于江西路附近	4:7:LOC
报告由直港科技有限公司提交	3:11:ORG
永全计算所发布了新模型	0:5:ORG
他加入了宝城联合实验室	4:11:ORG
会议由熊赐履主持	3:6:PER
高井中心医院完成系统升级	0:6:ORG
太乙技术委员会发布了新模型	0:7:ORG
叶城发布了最新通知	0:2:LOC
晏婴今天发表讲话	0:2:PER
患者服用药物控制症状	-
项目位于汶水路附近	4:7:LOC
赵畇在技术团队工作	0:2:PER
下都科技有限公司完成系统升级	0:8:ORG
我们与前域联合实验室签署协议	3:10:ORG
普通用户今天提交申请	-
沅江产业集团发布了新模型	0:6:ORG
滕县中心医院发布了新模型	0:6:ORG
绿杨新证券交易所完成系统升级	0:8:ORG
莱西商业银行完成系统升级	0:6:ORG
周灵王精神广为流传	0:3:PER
系统正在正常运行	-
项目位于安西大都护府附近	4:10:LOC
我们与浙江平湖市林埭证券交易所签署协议	3:15:ORG
闫晓龙在技术团队工作	0:3:PER
报告由吴庄小产业集团提交	3:10:ORG
报告由石泉计算所提交	3:8:ORG
他从爱国村返回	2:5:LOC
报告由登隆产业集团提交	3:9:ORG
我们联系了阿国	5:7:PER
这所大学今天开学	-
我们与星民商业银行签署协议	3:9:ORG
记者采访了李斯特并发布报道	5:8:PER
董朗参加了项目评审	0:2:PER
团队前往广渠门外南里社区开展调研	4:12:LOC
会议由任枫主持	3:5:PER
报告由丽园科学院提交	3:8:ORG
这所大学今天开学	-
货物已经抵达顺河集镇	6:10:LOC
记者采访了陈球并发布报道	5:7:PER
色提力乡发布了最新通知	0:4:LOC
河万村发布了最新通知	0:3:LOC
货物已经抵达康涅狄格州	6:11:LOC
我们联系了杨坤	5:7:PER
货物已经抵达马杜桥乡	6:10:LOC
货物已经抵达求吉玛乡	6:10:LOC
报告由永明联合实验室提交	3:10:ORG
山东平度市南村技术委员会发布了新模型	0:12:ORG
水华前往北六马路并加入新开中人民医院	0:2:PER,4:8:LOC,11:18:ORG
碣石智算中心完成系统升级	0:6:ORG
他加入了湖滨南商业银行	4:11:ORG
田间管理需要加强	-
普通用户今天提交申请	-
大庙科学院发布了新模型	0:5:ORG
报告由农贸商业银行提交	3:9:ORG
大学毕业以后继续深造	-
大学毕业以后继续深造	-
记者采访了景焕并发布报道	5:7:PER
李光洁前往河心村并加入河心科学院	0:3:PER,5:8:LOC,11:16:ORG
报告由百岁人民政府提交	3:9:ORG
研究生命起源	-
顾顺章前往南通港并加入南通联合实验室	0:3:PER,5:8:LOC,11:18:ORG
项目位于上冯村附近	4:7:LOC
翔殷数据研究院完成系统升级	0:7:ORG
我们与查干淖尔智算中心签署协议	3:11:ORG
团队前往澄江路开展调研	4:7:LOC
袁谭精神广为流传	0:2:PER
玫瑰园东中心医院完成系统升级	0:8:ORG
三湾大学发布了新模型	0:4:ORG
黄宗羲精神广为流传	0:3:PER
记者采访了伊达政宗并发布报道	5:9:PER
项目位于老屋坪村附近	4:8:LOC
高昂的成本需要控制	-
钱琦今天发表讲话	0:2:PER
系统正在正常运行	-
我们与公园西大学签署协议	3:8:ORG
他加入了石盘中心医院	4:10:ORG
柯劭忞前往下杨村并加入下杨大学	0:3:PER,5:8:LOC,11:15:ORG
高晓声在技术团队工作	0:3:PER
项目位于友谊小区附近	4:8:LOC
项目位于金林社区附近	4:8:LOC
戴尔在技术团队工作	0:2:PER
团队前往多功乡开展调研	4:7:LOC
系统正在正常运行	-
项目位于武侯祠东街附近	4:9:LOC
郭沫若今天发表讲话	0:3:PER
研究生命起源	-
升平路发布了最新通知	0:3:LOC
他从玉林北路返回	2:6:LOC
证券交易今天恢复正常	-
报告由门士科学院提交	3:8:ORG
团队前往猛追湾街开展调研	4:8:LOC
下木角乡发布了最新通知	0:4:LOC
货物已经抵达镇海县	6:9:LOC
货物已经抵达溁湾路	6:9:LOC
康熙在技术团队工作	0:2:PER
苗泽精神广为流传	0:2:PER
他加入了王塘中心医院	4:10:ORG
项目位于文澜路附近	4:7:LOC
赖厝社人民政府发布了新模型	0:7:ORG
虹桥北数据研究院发布了新模型	0:8:ORG
观音寺南里社区发布了最新通知	0:7:LOC
会议由贾妮主持	3:5:PER
塘家村发布了最新通知	0:3:LOC
他从彰化村返回	2:5:LOC
记者采访了郑小毛并发布报道	5:8:PER
项目位于兴唐寺乡附近	4:8:LOC
记者采访了孟浩然并发布报道	5:8:PER
团队前往俄体镇开展调研	4:7:LOC
他加入了漕溪北中心医院	4:11:ORG
研究生命起源	-
报告由罗阳一产业集团提交	3:10:ORG
西大营数据研究院发布了新模型	0:8:ORG
记者采访了阿郎并发布报道	5:7:PER
南窑头东人民医院发布了新模型	0:8:ORG
会议由阿荣主持	3:5:PER
我们联系了王涛	5:7:PER
