# text	start:end:type,...
研究人员重新核对了莎士比亚的相关记录。	9:13:PER
喹烯酮被列入本次物种调查名单。	0:3:SPECIES
本次路线将经过科技馆后继续向前。	7:10:LOC
医学资料中记录了血压。	8:10:TECH
本次文档说明了有家归不得的基本情况。	-
本次路线将经过运河后继续向前。	7:9:LOC
菜单重点介绍了健力宝。	7:10:PRODUCT
研究人员重新核对了赵本山的相关记录。	9:12:PER
小雀被列入本次物种调查名单。	0:2:SPECIES
项目正在评估应用层的应用。	6:9:TECH
分析师正在研究支付。	7:9:TECH
团队计划前往西北部开展调研。	6:9:LOC
研究人员重新核对了丹尼尔的相关记录。	9:12:PER
展会上重点介绍了一汽马自达的配置。	8:13:PRODUCT
项目正在评估安装包的应用。	6:9:TECH
文档重点解释了右键。	7:9:TECH
本次文档说明了下落不明的基本情况。	-
分析师正在研究执行。	7:9:TECH
报告引用了依法治国。	5:9:LAW
本次路线将经过分店后继续向前。	7:9:LOC
医学资料中记录了中药。	8:10:TECH
研究人员正在分析防风。	8:10:TECH
团队计划前往南站开展调研。	6:8:LOC
文档重点解释了内存管理。	7:11:TECH
分析师正在研究波动。	7:9:TECH
本案适用非法经营。	4:8:LAW
观测人员记录到了魔蜥。	8:10:SPECIES
本次路线将经过上新后继续向前。	7:9:LOC
医学资料中记录了意外伤害。	8:12:TECH
报告引用了债权人。	5:8:LAW
医学资料中记录了消退。	8:10:TECH
报告引用了冷静。	5:7:LAW
菜单重点介绍了冷面。	7:9:PRODUCT
团队计划前往泵站开展调研。	6:8:LOC
文档重点解释了root用户。	7:13:TECH
团队计划前往城内开展调研。	6:8:LOC
系统正在处理关于发扬光大的常规信息。	-
朱元璋的生平资料正在整理。	0:3:PER
文档重点解释了开发过程。	7:11:TECH
分析师正在研究银行卡。	7:10:TECH
观测人员记录到了家鸡。	8:10:SPECIES
团队计划前往桥上开展调研。	6:8:LOC
角鲸被列入本次物种调查名单。	0:2:SPECIES
研究人员正在分析肠道。	8:10:TECH
本次路线将经过洼地后继续向前。	7:9:LOC
本次路线将经过西北部后继续向前。	7:10:LOC
母牛被列入本次物种调查名单。	0:2:SPECIES
研究人员重新核对了焦裕禄的相关记录。	9:12:PER
系统正在处理关于海上生明月的常规信息。	-
项目正在评估进度条的应用。	6:9:TECH
分析师正在研究业界。	7:9:TECH
报告引用了证券市场。	5:9:LAW
研究人员正在分析患者。	8:10:TECH
系统正在处理关于春暖花开的常规信息。	-
系统正在处理关于视而不见的常规信息。	-
折耳猫被列入本次物种调查名单。	0:3:SPECIES
罗马的生平资料正在整理。	0:2:PER
本次文档说明了推波助澜的基本情况。	-
项目正在评估子串的应用。	6:8:TECH
本案适用商业贿赂。	4:8:LAW
团队计划前往遗迹开展调研。	6:8:LOC
财经报告重点说明了服务。	9:11:TECH
犀鸟被列入本次物种调查名单。	0:2:SPECIES
分析师正在研究比重。	7:9:TECH
研究人员重新核对了马丁的相关记录。	9:11:PER
观测人员记录到了商品鹅。	8:11:SPECIES
医学资料中记录了高血压。	8:11:TECH
用户正在比较车展的使用体验。	6:8:PRODUCT
团队计划前往大同开展调研。	6:8:LOC
本次文档说明了以身作则的基本情况。	-
本次文档说明了深入浅出的基本情况。	-
财经报告重点说明了批准。	9:11:TECH
孙俪的生平资料正在整理。	0:2:PER
研究人员正在分析病因。	8:10:TECH
项目正在评估基本操作的应用。	6:10:TECH
文档重点解释了数据源。	7:10:TECH
用户正在比较仪表台的使用体验。	6:9:PRODUCT
团队计划前往大连市开展调研。	6:9:LOC
系统正在处理关于月上柳梢头的常规信息。	-
医学资料中记录了红肿。	8:10:TECH
团队计划前往商场开展调研。	6:8:LOC
本次路线将经过长江后继续向前。	7:9:LOC
文档重点解释了表单。	7:9:TECH
本次文档说明了本是同根生的基本情况。	-
观测人员记录到了幽蝶。	8:10:SPECIES
本次路线将经过三甲后继续向前。	7:9:LOC
研究人员正在分析颈椎。	8:10:TECH
展会上重点介绍了山地车的配置。	8:11:PRODUCT
系统正在处理关于门前冷落车马稀的常规信息。	-
本次路线将经过苏宁后继续向前。	7:9:LOC
研究人员重新核对了劳伦斯的相关记录。	9:12:PER
何塞的生平资料正在整理。	0:2:PER
项目正在评估数组元素的应用。	6:10:TECH
研究人员正在分析无害化处理。	8:13:TECH
观测人员记录到了朗德鹅。	8:11:SPECIES
田间的生平资料正在整理。	0:2:PER
本次文档说明了与日俱增的基本情况。	-
文档重点解释了指定位置。	7:11:TECH
用户正在比较试驾的使用体验。	6:8:PRODUCT
本次路线将经过丝路后继续向前。	7:9:LOC
财经报告重点说明了产品。	9:11:TECH
研究人员重新核对了罗杰的相关记录。	9:11:PER
医学资料中记录了皮肤。	8:10:TECH
本次路线将经过珠海市后继续向前。	7:10:LOC
项目正在评估偏移量的应用。	6:9:TECH
研究人员重新核对了安迪的相关记录。	9:11:PER
团队计划前往水库开展调研。	6:8:LOC
团队计划前往湖南省开展调研。	6:9:LOC
分析师正在研究承诺。	7:9:TECH
本次路线将经过三角后继续向前。	7:9:LOC
医学资料中记录了再生。	8:10:TECH
文档重点解释了动画效果。	7:11:TECH
分析师正在研究评论。	7:9:TECH
医学资料中记录了游离。	8:10:TECH
本案适用市盈率。	4:7:LAW
医学资料中记录了辐射。	8:10:TECH
医学资料中记录了应急。	8:10:TECH
团队计划前往省政府开展调研。	6:9:LOC
本次路线将经过大陆后继续向前。	7:9:LOC
报告引用了应诉。	5:7:LAW
罗伯特的生平资料正在整理。	0:3:PER
用户正在比较斯巴鲁的使用体验。	6:9:PRODUCT
医学资料中记录了紧急救援。	8:12:TECH
菜单重点介绍了海盐。	7:9:PRODUCT
研究人员重新核对了杨勇的相关记录。	9:11:PER
财经报告重点说明了生态。	9:11:TECH
团队计划前往保险公司开展调研。	6:10:LOC
用户正在比较无畏的使用体验。	6:8:PRODUCT
用户正在比较标枪的使用体验。	6:8:PRODUCT
铅丹被列入本次物种调查名单。	0:2:SPECIES
本次路线将经过浙江省后继续向前。	7:10:LOC
展会上重点介绍了牵引的配置。	8:10:PRODUCT
系统正在处理关于仓廪实而知礼节的常规信息。	-
报告引用了争执。	5:7:LAW
研究人员正在分析流行。	8:10:TECH
圣保罗的生平资料正在整理。	0:3:PER
本案适用加工贸易。	4:8:LAW
文档重点解释了回调函数。	7:11:TECH
团队计划前往大门口开展调研。	6:9:LOC
用户正在比较前围的使用体验。	6:8:PRODUCT
医学资料中记录了弹性。	8:10:TECH
本次文档说明了春风得意马蹄疾的基本情况。	-
系统正在处理关于一筹莫展的常规信息。	-
本次路线将经过山脚后继续向前。	7:9:LOC
研究人员重新核对了王毅的相关记录。	9:11:PER
系统正在处理关于人逢喜事精神爽的常规信息。	-
本次路线将经过西安市后继续向前。	7:10:LOC
团队计划前往甘肃省开展调研。	6:9:LOC
展会上重点介绍了轿车的配置。	8:10:PRODUCT
报告引用了权利。	5:7:LAW
本次路线将经过兰州市后继续向前。	7:10:LOC
研究人员重新核对了弗朗索瓦的相关记录。	9:13:PER
本次路线将经过区政府后继续向前。	7:10:LOC
系统正在处理关于举杯邀明月的常规信息。	-
本次路线将经过浦东后继续向前。	7:9:LOC
本次路线将经过文化馆后继续向前。	7:10:LOC
本次路线将经过玄武后继续向前。	7:9:LOC
研究人员正在分析分娩。	8:10:TECH
文档重点解释了目标文件。	7:11:TECH
研究人员正在分析心脑血管疾病。	8:14:TECH
用户正在评价碳酸钙的口感。	6:9:PRODUCT
本次路线将经过西方后继续向前。	7:9:LOC
本案适用要件。	4:6:LAW
项目正在评估字符串的应用。	6:9:TECH
医学资料中记录了心脑血管疾病。	8:14:TECH
用户正在评价老酒的口感。	6:8:PRODUCT
报告引用了业主委员会。	5:10:LAW
用户正在评价羊肉的口感。	6:8:PRODUCT
本次文档说明了洛阳亲友如相问的基本情况。	-
分析师正在研究微软。	7:9:TECH
分析师正在研究定价。	7:9:TECH
用户正在评价湘菜的口感。	6:8:PRODUCT
用户正在评价土豆的口感。	6:8:PRODUCT
观测人员记录到了防止虐待动物协会。	8:16:SPECIES
本次文档说明了忍无可忍的基本情况。	-
研究人员正在分析肺癌。	8:10:TECH
团队计划前往安徽省开展调研。	6:9:LOC
研究人员正在分析人体。	8:10:TECH
张杰的生平资料正在整理。	0:2:PER
本案适用农业税。	4:7:LAW
财经报告重点说明了近期。	9:11:TECH
用户正在评价肉干的口感。	6:8:PRODUCT
闲角被列入本次物种调查名单。	0:2:SPECIES
彭丽媛的生平资料正在整理。	0:3:PER
项目正在评估推送的应用。	6:8:TECH
本次路线将经过美的后继续向前。	7:9:LOC
本次文档说明了热泪盈眶的基本情况。	-
研究人员重新核对了张宁的相关记录。	9:11:PER
团队计划前往管理学院开展调研。	6:10:LOC
医学资料中记录了萎缩。	8:10:TECH
系统正在处理关于哀民生之多艰的常规信息。	-
研究人员重新核对了米勒的相关记录。	9:11:PER
本次路线将经过海淀后继续向前。	7:9:LOC
本次文档说明了小人长戚戚的基本情况。	-
菜单重点介绍了点心。	7:9:PRODUCT
文档重点解释了下载安装。	7:11:TECH
团队计划前往大水开展调研。	6:8:LOC
本次文档说明了审时度势的基本情况。	-
本次路线将经过丰盛后继续向前。	7:9:LOC
项目正在评估Android系统的应用。	6:15:TECH
卡恩的生平资料正在整理。	0:2:PER
观测人员记录到了濒危野生动物。	8:14:SPECIES
财经报告重点说明了形态。	9:11:TECH
本次路线将经过公安局后继续向前。	7:10:LOC
团队计划前往路口开展调研。	6:8:LOC
分析师正在研究网点。	7:9:TECH
本次文档说明了一举一动的基本情况。	-
本次路线将经过北门后继续向前。	7:9:LOC
本次路线将经过市政协后继续向前。	7:10:LOC
分析师正在研究研究员。	7:10:TECH
李云迪的生平资料正在整理。	0:3:PER
猫鱼被列入本次物种调查名单。	0:2:SPECIES
赵本山的生平资料正在整理。	0:3:PER
弗拉基米尔的生平资料正在整理。	0:5:PER
团队计划前往房山开展调研。	6:8:LOC
米歇尔的生平资料正在整理。	0:3:PER
本次文档说明了大鹏一日同风起的基本情况。	-
团队计划前往消防支队开展调研。	6:10:LOC
团队计划前往大棚开展调研。	6:8:LOC
用户正在评价蛋糕的口感。	6:8:PRODUCT
研究人员重新核对了胡安的相关记录。	9:11:PER
司马相如的生平资料正在整理。	0:4:PER
本次路线将经过中都后继续向前。	7:9:LOC
医学资料中记录了视角。	8:10:TECH
用户正在评价酱油的口感。	6:8:PRODUCT
文档重点解释了类定义。	7:10:TECH
营养性疾病被列入本次物种调查名单。	0:5:SPECIES
展会上重点介绍了驾校一点通的配置。	8:13:PRODUCT
医学资料中记录了血流。	8:10:TECH
文档重点解释了文件描述符。	7:12:TECH
观测人员记录到了黄蜂。	8:10:SPECIES
本次路线将经过福田后继续向前。	7:9:LOC
观测人员记录到了新疆虎。	8:11:SPECIES
本次文档说明了难于上青天的基本情况。	-
医学资料中记录了根治。	8:10:TECH
本次文档说明了记忆犹新的基本情况。	-
财经报告重点说明了出口。	9:11:TECH
用户正在比较英菲尼迪的使用体验。	6:10:PRODUCT
本次路线将经过在城镇后继续向前。	7:10:LOC
本次文档说明了忧民之忧者的基本情况。	-
本案适用证券法。	4:7:LAW
用户正在评价白果的口感。	6:8:PRODUCT
本案适用国家工作人员。	4:10:LAW
项目正在评估根目录的应用。	6:9:TECH
观测人员记录到了萨摩犬。	8:11:SPECIES
团队计划前往浦东开展调研。	6:8:LOC
研究人员正在分析猝死。	8:10:TECH
本次路线将经过桥下后继续向前。	7:9:LOC
菜单重点介绍了铁蛋。	7:9:PRODUCT
用户正在比较鼓风机的使用体验。	6:9:PRODUCT
研究人员正在分析水污染。	8:11:TECH
研究人员重新核对了胡志明的相关记录。	9:12:PER
本次文档说明了寥寥无几的基本情况。	-
医学资料中记录了甲醛。	8:10:TECH
系统正在处理关于金猴奋起千钧棒的常规信息。	-
用户正在比较奥德赛的使用体验。	6:9:PRODUCT
财经报告重点说明了比重。	9:11:TECH
用户正在评价沙拉的口感。	6:8:PRODUCT
盖茨的生平资料正在整理。	0:2:PER
研究人员正在分析化验。	8:10:TECH
观测人员记录到了毛蟹。	8:10:SPECIES
研究人员正在分析流行病学调查。	8:14:TECH
用户正在评价冰激凌的口感。	6:9:PRODUCT
三叶虫化石被列入本次物种调查名单。	0:5:SPECIES
研究人员正在分析反射。	8:10:TECH
研究人员正在分析脉络。	8:10:TECH
菜单重点介绍了杏子。	7:9:PRODUCT
本次文档说明了各自为政的基本情况。	-
本次路线将经过邵阳市后继续向前。	7:10:LOC
医学资料中记录了皮肤病。	8:11:TECH
项目正在评估开发过程的应用。	6:10:TECH
医学资料中记录了密切接触者。	8:13:TECH
研究人员正在分析医疗保障。	8:12:TECH
团队计划前往仓库开展调研。	6:8:LOC
喜鹊被列入本次物种调查名单。	0:2:SPECIES
报告引用了经营范围。	5:9:LAW
团队计划前往西太平洋开展调研。	6:10:LOC
观测人员记录到了抹香鲸。	8:11:SPECIES
研究人员正在分析下肢。	8:10:TECH
本次文档说明了人来人往的基本情况。	-
医学资料中记录了病因。	8:10:TECH
展会上重点介绍了欧宝的配置。	8:10:PRODUCT
本次文档说明了不合时宜的基本情况。	-
报告引用了特别规定。	5:9:LAW
研究人员重新核对了孙俪的相关记录。	9:11:PER
团队计划前往越秀开展调研。	6:8:LOC
系统正在处理关于人生自古谁无死的常规信息。	-
本次文档说明了富贵不能淫的基本情况。	-
团队计划前往增城开展调研。	6:8:LOC
团队计划前往法学院开展调研。	6:9:LOC
文档重点解释了执行效率。	7:11:TECH
项目正在评估执行效率的应用。	6:10:TECH
偶蹄类被列入本次物种调查名单。	0:3:SPECIES
